Web_page,Time_Stamp
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi24NXwpOXqAhW-7XMBHQksCxsQFjAAegQIARAC&url=https%3A%2F%2Fwww.google.com%2Fintl%2Fml%2Finputtools%2Ftry%2F&usg=AOvVaw2XtTy_b-2bU_PD-h5BVIWm","2020-07-24 12:14:34"
"https://www.google.com/intl/ml/inputtools/try/","2020-07-24 12:14:34"
"https://www.google.com/search?client=firefox-b-d&q=google+mayalam","2020-07-24 12:14:30"
"https://www.google.com/intl/ml/inputtools/","2020-07-24 12:14:03"
"https://typingkeyboards.com/google-input-tool-malayalam/#:~:text=Google%20Input%20Malayalam%20for%20Windows%20is%20an%20input,input%20tools%20include%20transliteration%2C%20IME%2C%20and%20on-screen%20keyboards.","2020-07-24 12:13:59"
"https://www.google.com/search?client=firefox-b-d&q=info%40udog.in","2020-07-24 12:10:44"
"https://www.mozilla.org/en-US/firefox/77.0.1/whatsnew/?oldversion=76.0.1","2020-07-24 12:08:22"
"https://www.mozilla.org/firefox/77.0.1/whatsnew/india/?oldversion=76.0.1","2020-07-24 12:08:22"
"https://www.mozilla.org/en-US/firefox/77.0.1/whatsnew/india/?oldversion=76.0.1","2020-07-24 12:08:22"
"https://www.chess.com/live?","2020-06-04 16:44:22"
"https://www.chess.com/live?#g=4950956227","2020-06-04 16:44:22"
"https://www.chess.com/live?#time=10m0s0i&game=chess&rated=rated&minrating=-200&maxrating=200&color=&member=&shareable=1","2020-06-04 16:44:19"
"https://www.chess.com/live#g=4950956227","2020-06-04 16:24:15"
"https://www.chess.com/live#g=4950889272","2020-06-04 16:23:43"
"https://www.chess.com/live","2020-06-04 16:23:41"
"https://www.chess.com/play","2020-06-04 16:23:41"
"https://www.chess.com/messages/News","2020-06-04 16:23:12"
"https://www.chess.com/messages","2020-06-04 16:23:11"
"https://www.chess.com/home","2020-06-04 16:23:01"
"https://www.chess.com/live#g=4950889272","2020-06-04 16:02:43"
"https://www.opera.com/computer/thanks?ni=stable&os=windows","2020-06-04 15:47:05"
"http://www.opera.com/?utm_campaign=%2307%20-%20IN%20-%20Search%20-%20EN%20-%20Branded%20-%202017&gclid=CjwKCAjwt-L2BRA_EiwAacX32SLOV6Lrjd3WzpEFa88lgE3kfrWf12-go49Ad7v8twmfEg-tICtNthoCLncQAvD_BwE","2020-06-04 15:46:54"
"https://www.opera.com/?utm_campaign=%2307%20-%20IN%20-%20Search%20-%20EN%20-%20Branded%20-%202017&gclid=CjwKCAjwt-L2BRA_EiwAacX32SLOV6Lrjd3WzpEFa88lgE3kfrWf12-go49Ad7v8twmfEg-tICtNthoCLncQAvD_BwE","2020-06-04 15:46:54"
"https://www.chess.com/live#g=4950841300","2020-06-04 15:46:53"
"https://www.google.com/search?client=firefox-b-d&q=opera+browser+free+download","2020-06-04 15:46:51"
"https://www.chess.com/live#g=4950781715","2020-06-04 15:26:45"
"https://www.chess.com/live","2020-06-04 15:26:17"
"https://www.chess.com/login_and_go?returnUrl=https%3A%2F%2Fwww.chess.com%2Flive","2020-06-04 15:25:58"
"https://www.chess.com/live","2020-06-04 15:25:44"
"https://www.google.com/search?client=firefox-b-d&q=live+chess","2020-06-04 15:25:39"
"http://livechess.com/","2020-06-04 15:25:30"
"http://www6.livechess.com/?tdfs=1&s_token=1591264530.0040576256&uuid=1591264530.0040576256&kw=chess+tournaments&term=Select%20Dedicated%20Server&term=Tournaments%20Management%20Software&term=Chess%20Learning%20Management%20System&backfill=0","2020-06-04 15:25:30"
"https://www.google.com/search?hl=en&as_q=incidents+where+animals+were+killed+cruelly&as_epq=&as_oq=&as_eq=&as_nlo=&as_nhi=&lr=&cr=countryES&as_qdr=all&as_sitesearch=&as_occt=any&safe=active&as_filetype=&tbs=","2020-06-04 14:56:01"
"https://www.google.com/advanced_search?q=incidents+where+animals+were+killed+cruelly&safe=active&client=firefox-b-d&sxsrf=ALeKk03z8Eh6rbMSKbTACONdR1KwAy_GTQ:1591262523967&hl=en","2020-06-04 14:54:55"
"https://www.google.com/preferences?hl=en&prev=https://www.google.com/search?client%3Dfirefox-b-d%26q%3Dincidents%2Bwhere%2Banimals%2Bwere%2Bkilled%2Bcruelly","2020-06-04 14:54:18"
"https://en.wikipedia.org/wiki/Cruelty_to_animals","2020-06-04 14:52:28"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiR4_Dr6ufpAhV0yTgGHaGpCE0QFjALegQIARAB&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FCruelty_to_animals&usg=AOvVaw1CcaCGnchWLO_CdbUgkmqG","2020-06-04 14:52:27"
"https://www.google.com/search?client=firefox-b-d&q=incidents+where+animals+were+killed+cruelly","2020-06-04 14:52:03"
"https://www.geeksforgeeks.org/sparse-matrix-representations-set-3-csr/?ref=rp","2020-06-02 01:41:52"
"https://www.geeksforgeeks.org/sparse-matrix-representations-using-list-lists-dictionary-keys/","2020-06-02 01:41:19"
"https://www.geeksforgeeks.org/python-check-whether-given-key-already-exists-in-a-dictionary/","2020-06-02 01:40:38"
"http://scipy-lectures.org/advanced/scipy_sparse/dok_matrix.html","2020-06-02 01:39:13"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjxrrfeteHpAhWG7XMBHf-OBDMQFjACegQIAxAB&url=http%3A%2F%2Fscipy-lectures.org%2Fadvanced%2Fscipy_sparse%2Fdok_matrix.html&usg=AOvVaw3iYno5_8TTIHtctdSmTLQd","2020-06-02 01:39:12"
"https://www4.stat.ncsu.edu/~laber/sparseMats.html","2020-06-02 01:39:05"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjxrrfeteHpAhWG7XMBHf-OBDMQFjABegQIBRAB&url=https%3A%2F%2Fwww4.stat.ncsu.edu%2F~laber%2FsparseMats.html&usg=AOvVaw067ZRr7uP_GIDNszkxnOJE","2020-06-02 01:39:03"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjxrrfeteHpAhWG7XMBHf-OBDMQFjAAegQIBBAB&url=https%3A%2F%2Fstackoverflow.com%2Fquestions%2F6310087%2Fsparse-matrix-from-dictionaries&usg=AOvVaw2_zeLB9RvDSGlhaT5Rpw_F","2020-06-02 01:38:40"
"https://stackoverflow.com/questions/6310087/sparse-matrix-from-dictionaries","2020-06-02 01:38:40"
"https://www.google.com/search?safe=active&client=firefox-b-d&sxsrf=ALeKk01WY3qtCpL93AsEilx_w50o7eLvMQ:1591042094034&q=array+with+most+zeros+is+called&spell=1&sa=X&ved=2ahUKEwiVqNnWteHpAhWSheYKHTBPCEcQBSgAegQIDBAn&biw=1280&bih=607","2020-06-02 01:38:24"
"https://www.google.com/search?safe=active&client=firefox-b-d&sxsrf=ALeKk03MfQhRMIblh981NpfI9f5EdumfOA:1591042091440&q=array+with+most+zeroes+is+called&sa=X&ved=2ahUKEwil6brVteHpAhVn73MBHbJSD-sQ7xYoAHoECA8QJw&biw=1280&bih=607","2020-06-02 01:38:14"
"https://www.google.com/search?client=firefox-b-d&q=array+with+most+zeroe","2020-06-02 01:38:02"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjs-reqteHpAhVa73MBHYuRDdAQFjAHegQIBRAB&url=https%3A%2F%2Fwww.geeksforgeeks.org%2Fpython-dictionary%2F&usg=AOvVaw2AWc7LjIdB0Lx9nsZt5JRY","2020-06-02 01:37:17"
"https://www.brilliantpalaclasses.com/chapters/part-1-4/82/","2020-04-27 08:55:50"
"https://www.brilliantpalaclasses.com/learn/44/","2020-04-27 08:55:45"
"https://www.brilliantpalaclasses.com/","2020-04-27 08:55:35"
"https://www.brilliantpalaclasses.com/chapters/part-1-3/68/","2020-04-26 18:34:46"
"https://www.brilliantpalaclasses.com/learn/43/","2020-04-26 18:34:37"
"http://www.brilliantpalaclasses.com/","2020-04-26 18:34:20"
"https://www.brilliantpalaclasses.com/","2020-04-26 18:34:20"
"http://ww25.brilliantpalaclass.com/","2020-04-26 18:33:48"
"http://www.brilliantpalaclass.com/","2020-04-26 18:33:48"
"https://brilliantpalaclass.com/","2020-04-26 18:33:17"
"http://ww25.brilliantpalaclass.com/","2020-04-26 18:33:17"
"https://brilliantpala.in/student","2020-04-26 18:32:34"
"https://brilliantpala.in/student/","2020-04-26 18:32:34"
"https://brilliantpala.in/home/","2020-04-26 18:32:10"
"https://brilliantpala.in/home","2020-04-26 11:17:18"
"https://brilliantpala.in/home/","2020-04-26 11:17:18"
"https://brilliantpala.in/","2020-04-26 11:17:17"
"https://brilliantpala.in/student/?dr=study_docs&inc=study_docs&sid=Mw==&sn=QmlvbG9neQ==&title=U3R1ZHkgTWF0ZXJpYWxz","2020-04-26 11:17:17"
"https://brilliantpala.in/files/study_docs/2604-20_new.pdf","2020-04-25 16:55:55"
"https://brilliantpala.in/files/study_docs/22ch_Transport_in_plants_-_24-04-2020.pdf","2020-04-25 16:52:40"
"https://brilliantpala.in/student/?dr=study_docs&inc=study_docs&sid=Mw==&sn=QmlvbG9neQ==&title=U3R1ZHkgTWF0ZXJpYWxz","2020-04-25 16:45:17"
"https://brilliantpala.in/student/?dr=study_docs&inc=study_docs_subject&title=RG9jdW1lbnRz","2020-04-25 16:45:07"
"https://brilliantpala.in/student/?dr=study_docs&inc=study_docs&sid=Mw==&sn=QmlvbG9neQ==&title=U3R1ZHkgTWF0ZXJpYWxz","2020-04-25 16:44:28"
"https://brilliantpala.in/student/?dr=study_docs&inc=study_docs_subject&title=RG9jdW1lbnRz","2020-04-25 16:44:25"
"https://www.brilliantpalaclasses.com/chapters/theory-session-part-1/62/#","2020-04-25 16:42:48"
"https://brilliantpala.in/student","2020-04-25 16:41:49"
"https://brilliantpala.in/student/","2020-04-25 16:41:49"
"https://www.google.com/search?client=firefox-b-d&q=hacker+simulator","2020-04-10 22:01:55"
"https://www.analyticsvidhya.com/blog/2016/11/25-websites-to-find-datasets-for-data-science-projects/","2020-04-10 21:35:48"
"https://perso.telecom-paristech.fr/eagan/class/igr204/datasets","2020-04-10 21:35:38"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwjrl7Clnt7oAhXx6nMBHcB1BicQFjAAegQIBhAB&url=https%3A%2F%2Fperso.telecom-paristech.fr%2Feagan%2Fclass%2Figr204%2Fdatasets&usg=AOvVaw1HIKju7NA5XEi62OLv-AA8","2020-04-10 21:35:02"
"https://www.google.com/search?client=firefox-b-d&q=online+csv+dataset+providing+links&spell=1&sa=X&ved=2ahUKEwjEjsmhnt7oAhU1guYKHQ6UD04QBSgAegQIDhAm&biw=1536&bih=750","2020-04-10 21:34:51"
"https://www.google.com/search?client=firefox-b-d&ei=DZmQXuH_KuOH8QOp64JY&q=online+csv+data+set+providing+links","2020-04-10 21:34:41"
"https://www.google.com/search?client=firefox-b-d&q=online+data+set+providing+links","2020-04-10 21:34:27"
"https://www.geeksforgeeks.org/numpy-in-python-set-1-introduction/","2020-04-10 21:33:07"
"https://www.geeksforgeeks.org/numpy-mathematical-function/","2020-04-10 21:33:04"
"https://www.google.com/search?client=firefox-b-d&q=numpy+functions+in+python","2020-04-10 21:32:34"
"https://www.neet2brilliantpalaexams.com/exams/history/","2020-04-07 14:01:13"
"https://www.neet2brilliantpalaexams.com/exams/review/267244/","2020-04-07 14:01:08"
"https://www.neet2brilliantpalaexams.com/exams/review/267244/all/","2020-04-07 14:00:31"
"https://www.neet2brilliantpalaexams.com/exams/review/267244/","2020-04-07 14:00:05"
"https://www.neet2brilliantpalaexams.com/exams/run/neet-exam1st-yr-hybrid-batch-07-04-2020/start/","2020-04-07 11:08:59"
"https://www.neet2brilliantpalaexams.com/exams/available/","2020-04-07 10:40:26"
"http://neet2brilliantpalaexams.com/","2020-04-07 10:39:55"
"http://www.neet2brilliantpalaexams.com/","2020-04-07 10:39:55"
"https://www.neet2brilliantpalaexams.com/","2020-04-07 10:39:55"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-04-07 10:39:04"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200407__yrff","2020-04-07 10:39:04"
"https://www.brilliantpalaexams.com/exams/available/","2020-04-03 12:16:06"
"https://www.brilliantpalaexams.com/exams/history/","2020-04-03 12:16:01"
"https://www.brilliantpalaexams.com/exams/review/250607/","2020-04-03 12:15:26"
"https://www.brilliantpalaexams.com/exams/run/neet-exam-hybrid-batch-03-04-2020/start/","2020-04-03 08:51:47"
"https://www.brilliantpalaexams.com/exams/available/","2020-04-03 08:51:45"
"https://www.brilliantpalaexams.com/exams/run/neet-exam-hybrid-batch-03-04-2020/start/","2020-04-03 08:51:23"
"https://www.brilliantpalaexams.com/","2020-04-03 08:50:37"
"https://www.brilliantpalaexams.com/exams/available/","2020-04-03 08:50:37"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==#","2020-04-03 08:49:14"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==#","2020-04-03 08:49:14"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==#","2020-04-03 08:49:13"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==#","2020-04-03 08:49:13"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==#","2020-04-03 08:49:13"
"https://brilliantpala.in/student/?dr=dash&inc=dash&title=TXkgRGFzaCBCb2FyZA==","2020-04-03 08:49:11"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:49:00"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:59"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:59"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:58"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:58"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:58"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:57"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:57"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:57"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:52"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:52"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:50"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=#","2020-04-03 08:48:47"
"https://brilliantpala.in/oes/?dr=package&inc=package_list&title=UHJhY3RpY2UgRXhhbXM=","2020-04-03 08:47:12"
"http://brilliantpalaexams.com/","2020-04-03 08:46:42"
"http://www.brilliantpalaexams.com/","2020-04-03 08:46:42"
"https://www.brilliantpalaexams.com/","2020-04-03 08:46:42"
"https://brilliantpala.in/student","2020-04-03 08:45:49"
"https://brilliantpala.in/student/","2020-04-03 08:45:49"
"https://brilliantpala.in/main/","2020-04-03 08:43:52"
"https://brilliantpala.in/home","2020-04-03 08:43:52"
"https://brilliantpala.in/home/","2020-04-03 08:43:52"
"https://brilliantpala.org/student-portal/","2020-04-03 08:43:46"
"https://brilliantpala.org/","2020-04-03 08:43:31"
"https://lavasoft.gosearchresults.com/?sbtn=&q=pala+brilliant&tt=VM__GS__S4LAVA__vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200403__yrff__yrff&pid=5ac784309091147a162b4431&sr=0","2020-04-03 08:43:20"
"http://securedsearch.lavasoft.com/results.php?q=www.brilliantpala.org&pr=vmn&id=webcompa&v=1_0&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff&gen=&vm=&searchfeed=web&hsimp=yhs-lavasoft2&idate=&gen=","2020-04-03 08:42:26"
"https://lavasoft.gosearchresults.com/?q=www.brilliantpala.org&tt=vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200403__yrff__yrff&pid=5ac784309091147a162b4431","2020-04-03 08:42:26"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-04-03 08:41:47"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff","2020-04-03 08:41:47"
"https://brilliantpalaonline.com/","2020-04-03 08:40:06"
"http://securedsearch.lavasoft.com/results.php?q=brilliantpala.org&pr=vmn&id=webcompa&v=1_0&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff&gen=&vm=&searchfeed=web&hsimp=yhs-lavasoft2&idate=&gen=","2020-04-03 08:33:16"
"https://lavasoft.gosearchresults.com/?q=brilliantpala.org&tt=vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200403__yrff__yrff&pid=5ac784309091147a162b4431","2020-04-03 08:33:16"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff#","2020-04-03 08:33:08"
"http://securedsearch.lavasoft.com/results.php?q=www.brilliantpala.in&pr=vmn&id=webcompa&v=1_0&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff&gen=&vm=&searchfeed=web&hsimp=yhs-lavasoft2&idate=&gen=","2020-04-03 08:31:47"
"https://lavasoft.gosearchresults.com/?q=www.brilliantpala.in&tt=vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200403__yrff__yrff&pid=5ac784309091147a162b4431","2020-04-03 08:31:47"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-04-03 08:30:45"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200403__yrff","2020-04-03 08:30:45"
"https://www.flipkart.com/wishlist?link=home_wishlist","2020-03-29 19:26:36"
"https://www.flipkart.com/","2020-03-29 19:26:23"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-03-29 19:26:15"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200329__yrff","2020-03-29 19:26:15"
"https://mozgvya.com/path/lp.php?trvid=10088&trvx=0ac10bad&externalid=1177266682779753514&subid=787432","2020-03-29 19:22:00"
"https://www.toomiplay.com/toomi/win/lp1/index.html?chnl=10088&subid=3lp7vwj51ywu","2020-03-29 19:22:00"
"https://pdfconvertme.com/PGSdCtcFVDpXPqOJFLnomSCM2M4JXUfeAfuirKGnRT4?cid=9129146389940121881&sid=787432","2020-03-29 19:21:51"
"https://uploadhaven.com/download/e6a5ee81290649f594e64676312c9247","2020-03-29 19:21:21"
"https://steamunlocked.net/prototype-free-download/","2020-03-29 19:21:15"
"https://www.flipkart.com/account/rewards?link=home_rewards","2020-03-29 19:20:58"
"https://www.flipkart.com/gaming-accesories/controllers/pr?sid=4rr,km5,r39&otracker=categorytree","2020-03-29 19:18:31"
"https://www.flipkart.com/gaming/gaming-accessories/pr?sid=4rr,km5&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Gaming%20Accessories&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Gaming%20Accessories","2020-03-29 19:18:04"
"https://www.flipkart.com/exercise-fitness-essentials-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Exercise%20Fitness","2020-03-29 19:17:22"
"https://www.flipkart.com/television-store?otracker=nmenu_sub_TVs%20and%20Appliances_0_Televisions&otracker=nmenu_sub_TVs%20%26%20Appliances_0_Television","2020-03-29 19:17:06"
"https://www.flipkart.com/","2020-03-29 19:16:37"
"https://www.flipkart.com/search?q=slippers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off","2020-03-29 19:14:06"
"https://www.flipkart.com/","2020-03-29 19:13:29"
"https://www.flipkart.com/account/login?ret=/","2020-03-29 19:13:03"
"https://www.flipkart.com/","2020-03-29 19:12:56"
"https://www.cellphonecases.com/","2020-03-29 19:12:52"
"https://lavasoft.gosearchresults.com/?sbtn=&q=flipkart&tt=VM__GS__S4LAVA__vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200329__yrff__yrff&pid=5ac784309091147a162b4431&sr=0","2020-03-29 19:12:48"
"https://flipkart.en.softonic.com/download","2020-03-29 19:12:22"
"https://flipkart.en.softonic.com/","2020-03-29 19:11:47"
"http://www.updownload.com/flipkart-pc/","2020-03-29 19:11:34"
"http://securedsearch.lavasoft.com/results.php?q=flipkart+pc+download&pr=vmn&id=webcompa&v=1_0&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200329__yrff&gen=&vm=&searchfeed=web&hsimp=yhs-lavasoft2&idate=&gen=","2020-03-29 19:11:27"
"https://lavasoft.gosearchresults.com/?q=flipkart+pc+download&tt=vmn__webcompa__1_0__go__lvs__webcompa__1_0__go__ch_WCYID10438_200329__yrff__yrff&pid=5ac784309091147a162b4431","2020-03-29 19:11:27"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-03-29 19:11:16"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200329__yrff","2020-03-29 19:11:16"
"https://www.chegg.com/study?utm_source=431788&utm_medium=Affiliate&utm_campaign=study&utm_content=9469&CID=267627&AFID=431788&ADID=0&SID=9469securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200326__yrff","2020-03-26 14:23:55"
"https://securesearch.org/homepage?hp=2&pId=BT170902&iDate=2020-03-22%2010.27.52&bName=","2020-03-26 14:23:53"
"http://securedsearch.lavasoft.com/?pr=vmn&id=webcompa&ent=lvs__webcompa__1_0__ya__ch_WCYID10438_200326__yrff","2020-03-26 14:23:53"
"https://www.speedtest.net/result/9178319637","2020-03-24 23:01:58"
"https://www.speedtest.net/#","2020-03-24 23:00:49"
"https://www.speedtest.net/","2020-03-24 23:00:44"
"https://www.google.com/search?client=firefox-b-d&q=ookla+speed+test","2020-03-24 23:00:41"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwi6p-DSxbPoAhVlwTgGHXo4BqAQFjAAegQIBBAB&url=https%3A%2F%2Fsteamunlocked.net%2Fprototype-free-download%2F&usg=AOvVaw1p9fOsYb-9DJySKoT-s7Wk","2020-03-24 22:59:54"
"https://steamunlocked.net/prototype-free-download/","2020-03-24 22:59:54"
"https://www.gametop.com/download-free-games/pc-games.html","2020-03-24 22:59:30"
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwix_uC90bPoAhWm8XMBHY7EBmYQFjAAegQIBhAB&url=https%3A%2F%2Fwww.gametop.com%2Fdownload-free-games%2Fpc-games.html&usg=AOvVaw3fiLdVHhJi-uSz9S7f4LNC","2020-03-24 22:59:29"
"https://steamunlocked.net/prototype-free-download/","2020-03-24 22:59:02"
"https://briefext.com/ertlddjjl?external_id=15850708330771336872094076500638456&source=2059087-1271847957-0&cost=&sub_id_1=&acsc=166108242","2020-03-24 22:57:15"
"http://www.performanceonclick.com/jump/next.php?r=2059087&pub_clickid=2967857315474078195&sub1=787432","2020-03-24 22:57:13"
"https://uploadhaven.com/download/e6a5ee81290649f594e64676312c9247","2020-03-24 22:56:54"
"https://www.google.com/search?client=firefox-b-d&q=wolf+street+movie","2020-03-24 22:15:04"
"https://go.vuer.net/cetvrtis/ethwfgs/?utm_source=48&utm_campaign=11632826&sub=2129959-1271847957-0&ctrack=15850679030771336872250480602268394&acsc=201438642","2020-03-24 22:08:25"
